R2_06D	R3_06D	R4_06D	R5_06D	R6_06D	R2_06M	R3_06M	R4_06M	R5_06M	R6_06M	R2_12D	R3_12D	R4_12D	R5_12D	R6_12D	R2_12M	R3_12M	R4_12M	R5_12M	R6_12M	R2_24D	R3_24D	R4_24D	R5_24D	R6_24D	R2_24M	R3_24M	R4_24M	R5_24M	R6_24M	R2_48D	R3_48D	R4_48D	R5_48D	R6_48D	R2_48M	R3_48M	R4_48M	R5_48M	R6_48M	R2_72D	R3_72D	R4_72D	R5_72D	R6_72D	R2_72M	R3_72M	R4_72M	R5_72M	R6_72M
LP_38348	15772.6070176148	15231.7037431587	7741.74921569644	10431.7419947674	12447.2123479476	14089.6101614669	14668.7996914405	8706.50488250391	12264.0879014747	17504.3019234947	22316.9951998649	20647.3491218046	18267.4878641683	23636.0597965525	26583.3727207707	19549.9337498386	22495.2313827815	17559.8249637253	28057.9112627465	27533.1072766824	34050.0474275014	33017.697805408	18169.3307461795	26536.2713007058	34124.4499396182	30661.0185598461	28868.8282515521	23831.6982789106	31368.4275015452	33918.0806099139	8848.87443310866	16948.9732861626	29322.6513535043	7751.59631182111	13805.6206492937	13020.9182750746	21263.5397626309	28682.4828181257	16856.2635184652	17304.4360519802	991.434681689754	4475.1963685906	13249.8896882814	2444.62429933632	1902.22809579105	2523.01945098241	5805.79278745077	15018.3438996773	3056.38933148744	4188.70574182037
LP_38369	31380.3546971302	43797.4491898284	21288.4415146048	25126.4265806017	25156.9295780251	35280.6098584226	37654.7720992415	28142.4485908659	27585.7963885806	41130.0330803927	33147.4744049517	57930.5643873469	47061.2403069451	44489.802970359	43966.8911283242	37837.8382354905	43182.8198100054	43011.9707400461	41084.0546464123	45558.1276290885	63922.2857519754	68685.9276918368	51368.3824973966	53894.8946286951	43926.7669701018	55813.3899179885	53356.742984521	46387.9187759285	45923.2314593476	60197.1223655541	22220.7213930047	34473.2307087552	60735.3498936059	18746.1340579166	27917.4484354713	25733.6042672769	40672.0103077265	58456.5966307033	38675.8859099722	33065.3985644074	2094.57915625031	8765.18007828104	30567.4864210783	4525.74909891388	4915.04374728106	4582.43077950326	12850.5839388441	23630.4580832526	7488.85895735412	8075.24040570747
LP_38401	17542.2056019991	29234.0213863763	12970.5810402672	14921.3814885032	13049.8884260133	21322.903305087	26067.7634591845	17951.0653767789	16225.6191650542	23270.2202079525	18518.7264160073	32552.4725437083	30160.3574481113	22848.7442282838	23814.0388502025	23166.7093282007	30361.4175654284	27768.0297456965	22866.7383637859	25843.2271158364	39013.328956358	40434.2921243904	28727.221053648	30629.1944912685	25264.2179385666	34786.042634028	30238.7732004701	24949.5063415528	23496.9891438773	30577.8202267222	12182.2674941158	17982.8375653905	37780.7081614297	11982.9254456	17251.9088248711	15848.5277409642	25179.9355912765	35073.9431689482	20385.8901018074	19506.7728757148	1983.20484878345	7637.8580740989	20735.654596882	5299.51896595386	3409.99563354499	4430.65608188807	9894.22131237326	15843.0106803832	7530.08871297178	7324.99360159717
LP_38415	4118.24024463197	5602.54662543505	2468.76975517033	3160.08843479201	2770.26789153682	4012.02559376652	5307.1895361644	3644.21659534264	3523.48826205156	4808.18625024628	3485.54767602476	6491.87168573154	6227.25645101485	4615.97967593589	5037.09828961416	4638.4511491884	5261.07036111544	4609.48522708788	5540.67332303244	5617.86033945551	8301.80286911811	7680.77487861172	5061.27076022551	5228.30278753645	5260.5932383593	6932.42109020968	5933.28484651866	4571.88602734986	4600.98539639176	6739.71453017102	3079.86257489473	5766.42513871053	8279.28581839859	2979.12023688881	4890.8737996339	4326.47623607905	7262.43550450583	7599.39507932499	5703.60615643295	6377.63421392889	540.138346982766	2261.35056209632	5481.24339898024	1965.09926535766	1115.4410972408	1350.43776553271	3158.94442523696	4820.73237947029	2669.40347240213	2203.26999645022
LP_38433	1818.68658556218	1782.6433138128	881.021901308796	1313.59916289788	1326.99913720233	1322.44312585825	1798.66538475901	853.773162158262	1385.11316538428	2012.4197412121	2156.33338539791	2294.22392840858	1901.05470286913	2473.5186343164	2575.45326543519	2285.00786592696	2193.99567092788	1609.46960099748	2377.57535177884	3177.62292348519	3868.11771968237	3459.53394572791	1885.13938557185	4131.65025700247	4758.33755980922	3270.36164395778	3510.9970010251	1891.55968260856	3100.20340819044	3735.16966273161	2569.82747166763	4159.22575105234	4200.73170653339	3003.78650051238	4692.61414196971	3133.04270081868	4868.58988896161	3758.68763853238	3765.88610292681	4494.17453067863	576.179064663075	2289.87825454544	4388.73572721308	1794.67130673798	988.474611637842	1303.77158735552	2602.04215308208	4374.72440127178	2122.12291657345	2456.89410978118
LP_38460	1776.91257726935	1929.00851993187	979.959990169736	2052.25939236333	1599.9502595147	1946.55541858143	1690.65663784144	1146.9216248194	1751.57753954556	2101.2651053678	2286.4272809103	2481.34047033977	1952.20566787742	2706.98578806959	2814.39015819394	2660.81834247107	2724.39520004895	1688.29341341042	2286.48831565806	3448.52261912492	3829.06697973132	3619.2469702193	1944.18951530556	3973.01008948186	4949.71690706289	3467.01045987966	3829.66206709091	1828.38462872502	3529.95774397964	3879.24199574221	3142.33553373893	4534.27697132054	4781.26139659645	3984.9194165982	5777.29384164743	3764.81309728977	5387.99883200841	5082.40776950337	4380.76122960763	5201.07343246152	846.135268579662	2947.1018909706	5260.82979385648	2121.71737778355	1230.56638223611	1743.17750230943	3283.17183643747	4798.41115155939	3037.54863805417	3344.43855510572
LP_38488	536.568236448135	602.464657401312	362.272534466072	1177.96135388986	849.248478064423	489.740398164369	596.273007327732	361.162651165188	631.572198774269	507.166905005141	697.845765222482	641.373831518761	398.367148861914	719.708944096825	628.016659914923	1319.64894061554	1421.32992250518	481.454761901366	408.036455338176	683.928721077362	885.441768928996	927.468483375054	506.345387156868	803.286130400422	2018.87733263669	1890.57686717722	1571.15971403109	606.548821003126	1601.7148160307	651.417387941532	1411.86131662178	1083.04158326543	942.39527277144	3056.26720441735	1768.30657124619	1367.74213961812	1317.45142232935	3312.09561560261	1260.16977764049	1479.51207693991	631.246597395356	1519.49394343584	1757.50518073556	918.427054828597	1295.58042663706	447.392408534564	1122.85364144813	3133.97501003726	1126.23697979891	2033.33678073948
LP_38513	1590.88664813949	2683.83013254826	1293.44271765522	1285.33739496975	1417.97276334257	1963.48543565063	2443.21483335383	1372.55899969931	1363.73056695483	2110.02287561482	2363.09321477906	2965.51483334903	1944.3279741987	2426.80207354218	2371.91602911371	2017.65864421231	2863.07356308657	1792.95408722489	2679.62854843575	2599.04844458994	3152.52737841981	3826.0296188321	2187.16677570147	2638.61481114386	2544.846402645	3301.58312373474	3011.88917006669	2306.03961717055	3211.93625921557	2689.10739765912	1537.59331253148	1991.06282903415	2808.11614921448	1497.91310302281	1956.55925076923	1978.01884352178	2292.98976344443	2714.24950051191	2076.46951478571	1829.8322767183	193.466148016165	740.720230389211	1561.62380436313	423.576211154406	432.84837969982	314.994823521018	853.156659675838	1391.65705770401	437.548206063392	525.231973056899
LP_38625	2862.3956069625	4851.43108106061	1842.40126802129	2479.47137364275	2504.75071779667	3521.6701471809	3665.91963749046	2243.58667973588	2770.83899529094	4160.69055972672	3599.13337989022	5559.93739966362	3525.98320818143	5471.44359787601	5309.45460609872	4386.76167119442	5163.0833805691	3745.80876877069	4568.69631665282	5235.18070334223	6807.58156017234	6339.49915914195	4758.06085145167	7072.20568429034	6134.22738259479	4965.16402066466	5881.36501834763	4084.78039471727	5271.6340740471	7967.04892839549	4600.05681586848	5394.11919568561	8309.05712237241	4184.29950108489	5976.74922130037	5400.19664392121	7324.27462437804	8071.28661995466	8147.21564939522	5703.04402338026	481.763886697371	2046.0577677535	6405.24101098049	1039.04065365172	1328.66375061615	853.677864815738	2735.70773494563	4172.27894701581	1587.18152691796	1631.9186761583
LP_38640	3039.60895750907	4063.05077561905	1648.19084583088	3018.66923078278	2746.61111947336	3011.66552208475	3562.75660931658	2795.60641295262	3420.33011484836	4818.87277456326	3063.44056651621	4997.02053799834	4757.87901579923	5492.14496897609	4723.5358716232	3938.58331182179	3933.87823432636	4044.94769707041	4938.23419109597	5147.07328654167	7723.29660915514	6162.89212741095	5242.19611279085	6774.23736848762	5662.7450522721	4503.47057512877	4574.05650006502	3530.20717261711	4587.63455514978	6157.46804997716	4061.97411754995	6077.74670868838	7269.93911353601	3224.9974929012	6259.44475522902	4130.00928228441	7764.51759482449	6298.790068672	6536.67852708474	4685.01045809379	565.614697759443	2613.59366755642	6634.17972245101	1249.72640632724	1432.10091516375	1089.87449751588	3638.8226902654	3377.68053906113	1807.39405470145	2054.54479055578
LP_38656	3044.75335617444	4308.24718923859	1786.88326058277	2246.78083680225	1887.34586448817	3049.53955644607	3636.40637004442	2474.92205819422	2679.24261620308	3687.47790481545	3201.51218667675	4685.69896696227	4822.90972681287	4049.59844075144	3795.75609091716	3640.9663764978	4205.33930175143	3835.7528530762	3559.82130030042	4424.12990222253	7209.76697736408	6929.87171336954	4575.87717776491	5682.07227810866	5358.69960711639	5601.16447643497	5059.94023685762	3645.95842709026	4333.1553520374	6282.28757084612	3317.80926286768	5251.8698625107	9294.38778375527	3413.49540225984	4967.9946707907	3688.04054818462	6350.87604519625	6955.92344377747	5747.4394158489	6020.73290871686	628.644873854604	2245.61499991389	6877.52562836404	1644.04887409209	1149.57797290894	1372.75296818455	2963.62324047156	4773.82671279624	2194.42569919001	2202.25265790827
LP_38670	991.340534116916	1536.76935908295	676.201868503325	790.871065379532	578.735013420569	946.551427564596	1503.05072051238	1000.4053544016	729.610654325137	1048.86055247828	1091.55217498361	2005.74466157571	1702.6372802447	1211.88541154207	1133.88700427531	994.756003915402	1612.97284205101	1200.84478881506	1226.23133504024	1383.88505930998	3139.16827736739	3202.46138321863	1823.14811972304	1238.53348278181	1656.51050547491	2163.52763119354	1935.83954160388	1340.64895314662	1206.27366336342	1688.51155498167	1721.60855140492	3008.44950264381	4625.33249194111	1330.90000180688	2438.441606471	2106.79377163914	3250.91421059642	3331.62560914411	2700.99145587256	2578.99219868779	322.159170564091	1106.475799665	2889.33657211881	1010.53073977396	726.249018026147	728.697070174097	1654.77362809133	2468.05630482464	1152.09810172899	1106.03539112481
LP_38684	628.444214351514	701.10811254592	327.033710490608	497.352782307419	443.498060603793	496.530209025297	774.187487169407	403.466716324216	446.325679931795	490.41468767661	826.817080909382	929.776957337623	769.502528534209	691.429446851613	779.463706945559	835.447327497423	1106.20696765356	528.044243384108	659.126018766166	898.368087267161	1765.30978192637	1826.88874337255	862.086412625771	1295.34195668288	1570.94804433232	1383.87116311085	1522.29668608839	718.802453889289	1007.42686575937	1248.11966514421	1174.17395342286	1883.09975060753	2520.83988783505	1261.48037698394	1927.78519221641	1332.25320733454	2349.74564399218	2025.63982301934	1589.99028195925	1902.11690208582	287.584181766951	1076.34598604656	2099.93682131745	831.763612323211	498.781175201908	567.902332750169	1175.66095935338	2030.70946046454	862.261237418494	911.675284920084
LP_38695	1035.1350236247	1050.50708367299	508.146378839434	870.392837738429	736.438762139199	1041.77872720767	933.760534252986	614.992035674922	824.628249161717	1070.66978577824	1239.88656806653	1443.55748462803	1133.12262658565	1591.76561452822	1605.00498376272	1483.62048102198	1560.12166359376	942.174975669348	1377.29734136489	1915.42321740582	2671.8684382848	2228.30704082489	1202.64420191282	2165.54474888456	2718.99963863844	1829.29347400231	2266.42663717918	1133.84766062696	1860.51753872143	2296.52917609158	1816.75643177719	2877.10997253958	3210.9915420854	1946.51829311786	3405.39064702103	2007.02971166919	3468.39752592385	2830.6334525455	2326.50707518748	3023.67921338922	417.53917716496	1493.64887247955	3215.64344853422	1191.33700704837	618.200718872335	888.740137613963	1927.31963212494	2750.11828370431	1698.15771347127	1634.19557670457
LP_38710	1155.37229503976	1250.97762086607	558.424781049716	1112.70205378066	962.281998787998	1089.67157664148	985.299013537585	556.344509015689	883.413713382944	942.288370880949	1304.44345559433	1370.5128718538	947.796544788072	1330.55460618103	1620.15160636672	1548.25782618541	1598.05795944659	964.716718584841	1065.48308718971	1699.01637356327	2170.87114523244	1936.92087250005	919.628073063326	2292.85296818004	2605.37144409685	2011.02294924031	2158.8689759005	992.794588040512	2363.43237833664	2143.55349665898	2251.72511682114	3368.59184714711	2787.91547121157	2806.88236045849	3660.96822932245	2413.78099305181	3301.12555098722	3609.23536568081	2623.54006830748	3227.31173470312	640.106150715706	2423.80440671133	3834.31363166055	1665.01092713005	988.789776673027	1221.60466222275	2614.63056421909	3342.98004519741	2182.83436126974	2339.88941196983
PN_011058	1492.59135537976	482.809264691145	2015.43798777799	3312.90912703419	3357.39256050636	1410.67829608077	1688.21226106842	1178.1491812069	1935.44968808274	1564.70344310556	2285.30470108481	1746.92231969998	1836.75517407749	3314.56281261169	1707.22430864229	1616.41277049803	1512.24211267132	1566.84992405277	1978.77249308682	2295.59641257318	1327.19465251785	1426.82196649937	2501.88350051327	2618.12941788523	2346.64533207578	1497.85591807809	1431.05043634423	1605.59084423521	1862.44820375643	1285.2439217402	2406.51769522082	1586.12255133373	2022.73068201207	3117.30056583887	2166.52035891157	1385.52873189952	910.15556672408	1475.7578911192	1526.75410202723	1838.85441308893	2789.78707290278	1596.48890614298	1506.07336438692	2351.44017463365	3126.76131878219	1552.23766656635	1196.49521906169	1914.6079872667	2538.97612037235	1987.38429855632
PN_020673	6338.34649474791	2895.8841737839	2915.32966883277	3366.76693891044	5321.85429997204	6614.90241976302	7961.00808521877	1384.7040401904	4578.98184841229	2584.03293061862	8142.00309378327	5354.22341506033	5304.11664237372	7606.43607661994	7196.15128912852	6540.70683128015	4979.44495142138	1962.87858860389	3171.2827089242	7624.73987179424	3705.34199948414	4301.9817734097	1596.7337005939	4727.1461578784	9117.66615472811	4332.95230851773	5986.41518792487	1296.53417043664	4706.52256780459	10750.3051674917	19371.8928800752	10714.0802528515	3135.91545743107	13473.989766845	13800.9464633377	6350.13173084917	15367.164808861	2716.97691193224	9953.21734124552	12423.0623981823	12800.3291943992	15579.7341645069	5062.36814150605	7452.23431254925	20258.430263627	6866.85764971132	15332.5216050113	3847.62010673848	11200.1398040854	15413.4055809139
PN_021490	1801.9411951239	586.309791650635	704.73916902041	2083.07651990286	1896.65493434388	2128.36696900051	1071.86782192845	583.514801509331	1443.68632011756	1101.82972785556	3338.94558886545	1117.88333245095	654.605189980484	2124.66918401128	789.700503165733	3110.79056054603	1244.4771697077	783.093642982996	1801.33950592556	1070.09853696295	1739.1496443833	955.141284369513	772.359020371873	1779.97404587218	1754.72224672109	1099.60377534221	1983.90403770658	659.307557399476	1767.74615853998	1162.20507015564	2420.1403497567	1674.89839985009	734.554491122089	3644.05774391771	2211.55495766436	1914.3802886118	1281.92615530512	665.796917264161	2277.86498079571	2128.27788072565	2124.56744337793	2189.88229644615	589.351189510528	2885.16219728359	2566.65001825204	1439.26793187837	1976.83865120876	555.332254064074	3666.65534037332	420.421611752739
PN_021602	2067.25796455258	1496.67117007138	2589.28263422033	2575.05540641619	2178.06829754523	2587.65437757051	3339.25966683442	1065.1967378144	1244.19425925248	1312.43195229369	1314.99684562889	1472.98598654315	1865.86258461918	2266.45014168083	1206.60421808101	1736.22149633702	1390.13395178221	904.043165766871	2621.5169109745	1569.7803015749	1392.33663315251	1676.65304837459	1630.91303756043	1079.11488176492	1541.87898158067	1698.88876303718	1564.87318311226	1105.50161631758	1476.71303076507	2098.49716779611	1597.57837432481	1390.08479909791	1644.98802495554	1316.54351755539	1357.84142887254	1710.72848767191	1678.72152064261	1234.73987603624	759.290269895532	1291.69248951517	1164.23705128195	1908.27534719168	1408.66598552138	2463.1972109391	1787.13882965691	1437.58763626816	1539.99066293329	1845.30648133497	1968.94021913337	1157.62360586576
