D24R1	D24R2	D24R3	D48R1	D48R2	D48R3	D72R1	D72R2	D72R3	D8R1	D8R2	D8R3	M24R1	M24R2	M24R3	M48R1	M48R2	M48R3	M72R1	M72R2	M72R3	M8R1	M8R2	M8R3
EPHX1.1	3.99682628071953	4.18333345932104	4.17855441039467	4.20459133773536	4.16246755312246	4.12889100732518	4.12809167173457	4.20546510924236	4.02717759044364	4.21787328231892	4.21208776217064	4.13988670621058	4.16601888857216	4.12809167173457	4.05087601996369	4.13810966990913	4.16671751894956	4.17255125060331	4.10806931392284	4.17108356713365	4.02538460849135	4.18333345932104	4.11933234935808	4.06538834253726
ARHGEF18.1	3.96114359445905	4.07937676740725	4.01042064454052	4.0443997901648	4.05133932060905	3.93115023296587	3.91726832760842	3.8695491121111	3.95066028956965	3.94976627055408	4.06241547641011	3.99046584566586	3.92238812091013	3.90111164995067	4.07362316064374	3.84983391450173	3.87985071875504	3.92594898543496	4.03898281735541	3.90111164995067	3.96607266314671	3.96804397238805	3.8557898562354	3.92141970294677
SRSF4.1	3.99271848406837	4.01766852809205	3.97879018345685	3.97136978410815	3.98608019019177	4.30203647421946	4.07669614342487	4.03360039042186	4.13159580864359	3.99143785768762	3.94010859019004	4.05411987056962	3.91668189264114	3.91122956036265	3.9280821018453	4.15622909372237	3.92030104550412	4.04988875880081	4.07579944694797	4.10901030960578	4.29923211428688	3.9235247393687	3.90342819577509	3.97733385549153
ANAPC2.1	3.89208828937936	3.86390514276016	3.8557898562354	3.78077292741909	3.83977406923482	4.00210774452685	3.86237336955507	3.75873796289417	4.20198945032404	3.82903603205849	3.73594605440046	3.85695305251717	3.7046703073986	3.85695305251717	3.74721506385805	3.73594605440046	4.19264605843011	3.86756951937645	3.74721506385805	3.71801563392693	3.97056358704724	3.8997867795192	3.89281090640899	3.88626578225551
SMEK1	4.03888576814672	4.08131724500885	4.15457330043007	3.95405900332487	4.04869432383068	4.09585188292622	3.98180014547247	4.04140255813259	3.97696898904088	4.02717759044364	3.94573130120999	3.97540966188112	4.12957580049083	4.04530121731372	3.95523999027879	4.04470572280006	4.0187983503796	4.04961290511516	3.76465119475189	4.00771503934475	4.09466131532577	3.98027639583978	4.09054138597843	4.01994383138198
UBE2D2;UBE2D4;UBE2D3;UBE2D1	3.90577181807022	4.11596885930993	4.10369662848725	4.08537260331364	3.98233848862714	3.84454192350133	4.11233711296887	4.06869231556932	4.03389000091533	4.0702236001681	4.11043262610916	4.07140354646004	4.09723321234935	4.07549419368154	3.95166906283039	4.10741320636701	4.12367475837757	4.0870842270483	4.06538834253726	4.08365484114935	3.94370258889198	4.03692090134528	4.04226320995975	4.11810868148216
RPS6KA3.1	4.2283909089194	4.19731679762858	4.11026006997464	4.22642131337056	4.19516483726995	4.16450358726692	4.16399543307724	4.19930658716104	4.23716637819007	4.16635989125102	4.21972493184715	4.18270786619377	4.13654516773871	3.97473034043118	4.20429686198205	4.17133557118079	4.15250169996538	4.18663740797434	4.20726834456681	4.19281571670124	4.16671751894956	4.12064547038256	4.0778330509494	4.15293372140672
RBM17.1	4.00029287168048	4.16587821647483	4.04846012184171	4.05270658148835	4.02689696677592	3.71709452138264	4.03389000091533	4.12509085327686	3.86756951937645	4.28756921167064	4.30111904614632	4.29012543812377	3.93534665063084	4.04269948100537	4.03389000091533	4.02411316738863	4.11617845337925	4.03921524054213	4.31090416914944	4.29245205790005	4.18333345932104	4.25952332590322	4.07902397685612	4.04269948100537
GOT2.1	4.2659664031092	4.33630607310835	4.22604403618482	4.31015944815812	4.3192065405984	4.27106240637275	4.17354182019998	4.29313324748893	4.08805075256029	4.35207918410338	4.31751243999697	4.31285899094657	4.22769361898341	4.24322778113912	4.13389818585407	4.2919041944573	4.27278217028421	4.28499829414028	4.20091405317511	4.13318457284207	4.23082728663809	4.33262037994708	4.20148876033577	4.17833679956387
NIT1.1	3.97294637311466	4.15293372140672	4.12222059897158	3.97294637311466	4.1617420041712	4.13216855594819	4.15999769610471	4.15571794510878	4.16769682085176	3.86390514276016	4.13373949011921	4.14927277467654	4.10165505944115	4.11290733462043	3.95628551549232	4.03298862978599	4.11810868148216	4.13018551148878	4.00231972037847	4.1261627195038	4.01351565904942	4.14633481756501	3.97995738339545	4.0965171646097
F3	4.19457555041068	4.20185813902265	3.93768914264877	4.21451452779463	4.00339613210688	4.06521356931531	3.90466924536065	3.77001710260045	3.93234484662302	4.21339228505978	4.025888229622	4.2283909089194	3.93398106198516	3.94888894247394	4.17773245139121	4.20489872140888	4.00679484732774	3.90916056707416	4.13018551148878	3.87439885789362	3.73970629031149	4.20326710573509	4.04508868772338	4.22394724331024
NOC4L	4.10071123121436	4.11276435523472	4.07763588223485	4.13925257032776	4.14718233873927	4.13441262727973	3.93896395463673	4.07169886498348	4.00947474932847	4.05288571665521	4.05696440246305	4.02042199263026	4.025888229622	3.96913202409485	4.07976817529262	4.04706086997146	4.07438680221503	4.17965957320488	3.94930551319985	3.97201689266456	4.13668828330697	4.05864939524097	4.09391348253978	4.05200046925443
PHF5A.1	4.08590006395811	4.22501450131234	4.12145726693418	4.20607654231655	4.23806893794669	4.21050399213154	4.22110230978467	4.17267710454296	4.1932382251021	4.22070826889825	4.22908322553363	4.23964901747954	4.19777869021735	4.12665424966406	4.05156983886108	4.23999639598584	4.1101720037385	4.13153122420124	4.14139039730498	4.14274581859781	4.16521124493607	4.13877291154149	4.13988670621058	4.13428534748637
FAM98A	4.12841063840439	4.13216855594819	4.12977701672066	4.14124734221952	4.15686885814682	4.19885152675749	4.01657571814144	4.14404924341247	4.14370302186438	4.12681845727961	4.13734641686175	3.98483962497282	4.1345077823748	3.96955407506778	4.12826187259696	4.14604015991068	4.14385776872493	4.14781005625072	3.9336654094459	3.95236748316789	3.73970629031149	4.13276044539763	4.14167498703704	4.13441262727973
NSDHL	4.05017616902368	4.20816717870506	4.12114337856822	4.11305939533122	4.08169768066999	4.15355493920133	4.17665265230619	4.23750484491332	4.11305939533122	4.15600037596781	4.15905248500818	4.12450744983199	4.11472738760693	4.11472738760693	4.05959474729218	4.13185205505257	4.19392897966616	4.12416625582082	4.14797135424168	4.15525017874984	4.07526298191333	4.1575143953642	4.16653627318353	4.16818256400301
SDF4	3.88369113361108	4.11654811409463	4.18908159594546	4.0433813456192	4.09814469396232	4.11276435523472	4.05978411349984	4.0251981787686	4.01081400940316	4.11994255284116	4.08938559821169	4.09764444759916	4.10981148222252	4.06642923184346	4.09023532630644	4.08131724500885	3.98215625581316	4.09697068032991	4.0184458785909	4.04869432383068	4.03994053042555	4.08829536132538	4.07654069779196	4.0996918547553
C9orf78	3.89521348252043	4.09723321234935	4.11596885930993	3.74384009808364	3.84454192350133	4.00947474932847	3.87593476524018	3.77891546296226	3.98355359731306	3.77309851732072	4.06267883401328	4.04833001994771	4.09895565182499	4.11276435523472	3.81544812999857	4.04610374089344	3.89421220100295	4.0707369054476	3.7751732014979	4.05490354221065	3.94888894247394	3.91218266900623	3.99650632805699	4.05842515975835
GMFB	4.19160982809806	4.23297510428159	4.24409266432602	4.23462277217268	4.18141336811633	4.32273400744389	4.22688655911389	4.24826676029778	4.26284748555279	4.24409266432602	4.26166973379642	4.23269406662921	4.25375221813903	4.09142836449607	4.23203605958495	4.25073943075279	4.2552404523537	4.19777869021735	4.2321648649296	4.24545425980544	4.309960700876	4.25209908786758	4.23877866862193	4.22338745235028
ESD.1	4.18380712319323	4.31546050136373	4.18663740797434	4.18317448750703	4.1932382251021	4.21582148882188	4.28789414448855	4.13061871814692	4.17665265230619	4.30789692958367	4.31659018733502	4.19281571670124	4.28862132426392	4.17773245139121	4.18025194790704	4.20444460732518	4.2519714194579	4.12889100732518	4.195312276108	4.14229814291495	4.15905248500818	4.16621751505561	4.10504474832785	4.18156155636564
FTSJ1	1.63925698343526	4.02411316738863	4.00771503934475	3.9901757158209	4.01728394489011	4.04373948147515	3.98483962497282	4.01011678686154	4.18092519443634	4.02799999670902	4.03360039042186	4.05114799205269	4.11694071051889	3.98450563447489	4.05133932060905	4.02358825155208	3.96022723573219	4.01351565904942	4.04554367599223	4.14458332690237	4.03438220768088	4.01302501379431	3.96571834901498	4.01506242632275
DHCR7	4.18141336811633	4.21353911108157	4.18437059868192	4.17203837078938	4.17965957320488	4.23170681521975	4.19439877492821	4.21271951453176	4.2365602727983	4.17339388755258	4.14912322473238	4.09422337302318	4.15525017874984	4.1504802495269	4.06150583003432	4.19392897966616	4.15851812929181	4.18317448750703	4.20356719171064	4.22819367007253	4.22364385707589	4.15334572926686	4.16685779834624	4.22529797117748
SORT1.1	3.92238812091013	3.9530911006943	4.04640583055611	3.93617302548072	3.84811424795495	3.71709452138264	3.95523999027879	3.89208828937936	3.96063263352222	3.97879018345685	3.84216047484584	3.91332308107717	4.02606469305812	3.90173433532222	3.90854004769673	3.94010859019004	4.01934029873152	3.93398106198516	3.9514550337509	4.00339613210688	3.90466924536065	3.99525127645399	3.96867635673022	4.00655109614948
THUMPD3.1	3.75609337715888	3.89363724294455	3.97294637311466	3.44325547603345	3.76915080202817	3.95628551549232	3.68727263103595	3.69011160461167	3.84983391450173	3.44325547603345	3.64480359828772	3.7137313542334	3.77203122460034	3.95718127820736	3.69011160461167	3.96746173915187	3.70781908803758	3.68283328364704	3.90111164995067	3.77891546296226	3.97936775745659	3.69287450350494	3.77792032117197	3.69011160461167
ENO1	3.55992104339566	4.43993437059701	4.45378865604036	4.43906918960908	4.43369789673602	3.89792539444961	4.40553819235165	4.47736046010438	4.48567843347263	4.44286451196499	4.42563014419397	4.44700704121874	4.44896094984837	4.37507885294363	4.46635120639089	4.432661029905	4.36192241764743	4.44896094984837	4.48299613942498	4.48801959344801	4.45378865604036	4.41591530362001	4.42842706681546	4.45863568637793
DEGS1.1	4.13955881249158	4.21907900440388	4.11461034853668	4.15607147638593	4.18245185199328	4.02411316738863	4.1350257756685	4.09814469396232	4.08075648455815	4.22026761031899	4.23165241190667	4.2074190979716	4.05411987056962	4.09853928879516	4.10468608971871	4.1257279139856	4.07321233023352	4.15543343002187	4.08537260331364	4.08012639871801	3.99682628071953	4.15313777168253	4.11983587750267	4.14927277467654
UBLCP1.1	4.20133749649631	4.0866332957229	4.19210453897109	4.08606558578527	4.07526298191333	4.02112318118558	4.08483863583596	4.02885576748721	4.22095918095977	4.08938559821169	4.21084263643881	4.05371309508583	4.06095493830614	4.03840887996202	4.06031782892799	4.06051213938318	4.02717759044364	4.01657571814144	4.20269034552374	4.19237832782022	4.17267710454296	4.06318182161417	4.00722427709217	4.10199478188699
ARFIP2	4.06538834253726	4.0847527938743	3.95985013394248	4.03840887996202	4.05017616902368	4.07321233023352	4.03737780986064	4.10086546981344	4.00624835432186	4.02411316738863	4.05225741633077	4.021689198343	3.98330956398571	3.93768914264877	3.96840486982775	4.05888732735687	3.92944915659055	4.01412788842464	3.98292534890238	3.96244141065479	4.07379728944377	4.05254153236497	4.03052038733546	4.03788537987871
WAC.1	3.88311178397231	3.86688698840919	3.82903603205849	3.76790564932173	3.73427642256953	3.88311178397231	3.66506580701923	3.62926154287188	3.76165787776028	3.73970629031149	3.82903603205849	3.76566504627403	3.86688698840919	3.85164097386816	3.64480359828772	3.7762979587899	3.72206847956799	3.85695305251717	3.85066686535218	3.83861099536893	3.95985013394248	3.71617340883834	3.66207493512005	3.8615501069312
PEPD.1	4.16216023822813	4.30905442550535	4.21263611715319	4.19392897966616	4.23964901747954	4.2458047775632	4.10806931392284	4.26407360313845	4.23389249081901	4.31783615106988	4.30713428204293	4.2483935685997	4.19795635624516	4.1798066876526	4.20788462623119	4.25446435033867	4.14626114968858	4.16007726445327	4.25041847630699	4.22123359414874	4.28482119701909	4.23675526701958	4.21280291191033	4.20251329358747
PHF6	4.20299817644298	4.23203605958495	4.21680675231605	4.15125206735666	4.16653627318353	4.19731679762858	4.0780857046275	4.16549487923841	4.18924359412738	4.14645934112412	4.14718233873927	4.20594076651265	4.1326024589306	4.14330260709988	4.17153948995456	4.17304566796197	4.18564575518527	4.19885152675749	4.17133557118079	4.19004046525153	4.24739585608121	4.18038646910591	4.12284140645474	4.20645226854856
ZC3H6	4.07870642457952	4.04786684761284	3.76566504627403	4.06115458015604	4.06429901783046	4.15758231503321	4.06002495874352	2.40543070921447	4.11073903191734	4.04833001994771	4.0666497971953	4.06429901783046	4.07396084332595	3.76790564932173	4.07828651241014	4.06489062612606	3.90983052929391	4.07219440909378	4.10223386825555	4.0847527938743	4.17665265230619	4.13159580864359	4.08787682106408	4.06927900589558
PRKRA.1	3.99200584237839	4.06642923184346	3.94845354037775	4.03878871893803	3.94689215903685	3.87340512104868	4.06031782892799	4.06241547641011	3.7046703073986	4.00289778086392	4.04049979332831	4.0224304000113	4.03360039042186	3.8850959738002	4.00315406147582	3.97859343708913	3.97201689266456	3.97201689266456	4.0899191348884	4.02606469305812	3.73970629031149	3.94976627055408	3.93768914264877	4.04942883245054
LSS	4.04295108932035	4.16635989125102	4.15476919095207	4.1447425011715	4.07268366261242	4.07763588223485	4.2788189304477	4.21312593894508	4.1986807343293	4.14241499034892	4.19795635624516	4.1798066876526	4.13428534748637	4.0916792955387	4.09352775567028	4.10968578302273	4.1818400129997	4.1345077823748	4.22315243730544	4.23750484491332	4.20726834456681	4.19561527389026	4.22110230978467	4.22591100265025
PTPN23	4.08623214172448	4.19484882655664	4.20269034552374	4.21940855796128	4.16759218151673	4.18988663928644	4.14574447034809	4.21956340130176	4.19516483726995	4.20759511568281	4.23072778894607	4.21708524710261	4.15143489745028	4.10968578302273	4.15371481940071	4.15334572926686	4.18025194790704	4.16685779834624	4.22428690002211	4.16769682085176	4.16805192354704	4.18380712319323	4.20170747306795	4.21998733939368
CTNNBL1	4.11933234935808	4.15659485071641	4.12394460758169	4.11722572647408	4.07379728944377	4.11581894270961	4.13529348410959	4.12841063840439	3.99548762951688	4.12232161220128	4.19309840345351	4.07720744662447	4.14192001444903	4.05978411349984	4.06957016499997	4.07635151918735	4.09023532630644	4.10672275558058	3.96683663796816	4.04942883245054	3.73970629031149	4.15215786202118	4.16601888857216	4.10672275558058
BTF3L4	4.26118316633321	4.18890458393718	4.2255701857106	4.16057219394365	4.23143285928931	4.23643580947529	4.21847301418689	4.20546510924236	4.19182021009556	4.19293855143984	4.23433896610969	4.17133557118079	4.17803496599673	4.12596991440788	4.12681845727961	4.2445816161452	4.16921188984353	4.15940776817613	4.22785551186275	4.20209614317845	4.25222060708632	4.19060787415395	4.19671016498596	4.11213227499298
RAP2B.1	3.90983052929391	4.13546350675948	4.12826187259696	4.12466367440021	3.90276890231469	4.03052038733546	3.97572244016611	4.18514490680935	3.95718127820736	3.93251298775894	4.11365894519385	3.77001710260045	4.16362243244458	4.11213227499298	3.97767392621829	4.16848546117026	4.18171487380255	3.91271925655472	4.19963768622802	4.16399543307724	4.21432484833935	4.1257279139856	4.11150150590191	4.10086546981344
ATP6V1E1	4.31722502100593	4.3134224848894	4.30097401306843	4.14912322473238	4.32938243106462	4.32650285855753	4.22642131337056	4.32678572466044	4.32533781928668	4.1965838501707	4.29590109856233	4.30922842963474	4.30364975600314	4.17933839451521	4.29229593227575	4.32287605981993	4.29176826504874	4.16078321815803	4.31106758804859	4.30295944409092	4.32573557293551	4.18212769235805	4.32340478785698	4.16769682085176
IMP3	3.95907829161282	4.07598502703696	4.00802502117338	3.94199538788973	3.9808733643253	4.14927277467654	3.90626857625815	3.96546694123309	4.01437492063196	3.99682628071953	3.9970288473525	4.00947474932847	3.92405293661794	3.95762733785654	4.00679484732774	3.93534665063084	4.04356017899579	3.95907829161282	4.01506242632275	3.87019132894102	4.19671016498596	4.00364933890681	3.99085015194168	4.05921716443627
HYI.1	4.08075648455815	4.15273272992954	4.14274581859781	4.13668828330697	4.02885576748721	4.00045323020286	4.24710174328798	4.05787957185104	4.0443997901648	4.15013401746423	4.11340242410111	4.08927308439988	4.16436936483485	4.07976817529262	4.06927900589558	4.11790242763337	4.05617640909551	4.04049979332831	4.15082117133057	4.12681845727961	4.02358825155208	4.06819041798743	4.0634060022597	4.12208886873587
ERBB2IP.1	3.97647281072256	4.05864939524097	4.05712499122003	4.14317246614582	4.09723321234935	4.06473930226185	4.09483802885161	4.05842515975835	4.10396419504622	4.07619670342363	4.1257279139856	3.95718127820736	4.06410131724999	3.98118067067838	3.99682628071953	4.07396084332595	4.11105517637661	4.08568969603495	4.08689692761612	4.12826187259696	4.14330260709988	4.04201722294975	4.03953970956072	4.03414191509775
